KMeans_K10L2,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S2_243725576,S8_164038154
0,0,-0.0114021,0.00672267,-0.00063394,-0.00143811,-0.00401312,0.00274937,-0.000845498,-0.00396136,-0.00170976,-0.0200421,18.25416756,15.84583282,1465.25,305,12,89.84357452,737.75,36.5,478.5,89,11.51875019,72.67376709,98.17599487,25.22500038,9.375,15.85000038,17.72500038,16.62916565,1775.75,19434.5,2.27708332733333,1.55833333741667,1,2,1,Good,1,1,0,0
0,0,-0.0100267,0.00802536,-0.000895481,-0.00453239,-0.00982582,0.00366268,0.00198253,-0.0049475,-0.00420478,-0.0253515,26.92499924,25.4375,3502.25,610.5,20.25,81.05392456,1645,92.25,562.25,223.25,11.11041641,79.36066437,60.79805756,32.90000153,18.89999962,14,26.16250038,25.47500038,275.75,20004.75,1.59999999408333,2.47437500958333,2,2,1,Good,1,1,0,0
0,1,-0.0136147,0.00626483,-0.000359766,0.00130573,-0.0143392,-0.000722371,-0.0012325,-0.00386247,-7.85815e-05,0.00135666,27.43333244,18.875,1647,307.25,48,65.7195816,723.75,145.75,601,146,11.72499943,54.34584808,356.450592,33.92499924,12.35000038,21.57500076,26.61666679,19.79166603,179,17705.4375,1.300000012,2.33291666708333,1,1,1,Good,1,1,0,0
0,0,-0.0110644,0.00708952,0.000209645,-0.000851569,-0.0136987,-0.00149417,-0.002478,-0.00424142,0.000115482,-0.0108084,26.375,22.5625,1557.75,330.5,7.5,97.66802979,834.25,27.5,449,72.5,12.91666698,67.53816986,153.3782349,34.22499847,15.10000038,19.125,24.8125,23.54166603,631.5,18404.2916666667,1.72499998416667,2.21666665858333,1,1,2,Good,1,1,NA,0
0,0,0.00620972,0.00187545,-0.012627,-0.0126701,-0.0179225,0.014707,0.00886031,0.0123805,-0.0178165,-0.00610595,28.59166718,21.82916641,1250.5,343,1,124.6802444,936.25,5,745,39,15.81458282,67.15339661,298.3271484,36.07499695,12.52499962,23.54999924,28.35000038,24.73333359,10.5,17743.2708333333,1.98333332933333,2.27750006316667,2,2,1,Good,4,1,0,1
0,0,-0.016591,0.00602419,0.00191399,0.00119529,-0.00846645,-0.00449007,-0.00717591,-0.0104926,0.0139137,0.0170648,27.96250153,24.00833321,1295.5,194.5,15.25,67.97976685,552.75,65.5,517,65.5,9.412500381,65.82167053,158.7006073,32.70000076,18.39999962,14.30000114,27.42083359,24.00833321,24.25,20504.1666666667,3.43958334133333,2.66500004125,1,1,1,Bad,1,1,0,0
0,0,-0.015757,0.00533683,0.00110507,0.00224356,-0.00946986,-0.00407107,-0.00582901,-0.0108027,0.00872985,0.0163653,27.36666679,23.49583244,1284.75,209.25,29,57.39894104,498.5,91.5,431,91.5,9.195833206,65.68452454,156.0901489,32.02499771,18.02499962,13.99999905,26.82083321,23.49583244,136.75,20293.5416666667,3.42083336925,2.61666673425,1,1,1,Good,1,1,0,0
0,0,-0.0174904,0.00665228,-0.000602892,0.000825591,-0.0110326,-0.00404324,-0.00799587,-0.00929061,0.0118696,0.0167014,27.95416641,23.90833282,1293.5,196.5,18,66.94029236,548.25,69,511.25,69,9.410417557,65.35010529,162.4653473,32.70000076,18.29999924,14.40000153,27.42083359,23.90833282,27,20445.1666666667,3.39166669033333,2.65916669358333,1,1,1,Bad,1,1,0,NA
0,0,-0.0166467,0.00521129,0.000474589,0.00337307,-0.00870421,-0.00429679,-0.00895912,-0.00997843,0.0100912,0.0184727,27.60000038,23.14166641,1303.75,200,19.75,63.9239006,527.25,77.75,479.5,77.75,10.01458359,65.02975464,178.3413849,32.70000076,17.29999924,15.40000153,26.98749924,23.14166641,94.5,20214.0416666667,3.02083335316667,2.54499999683333,1,1,1,Good,1,1,0,0
0,0,-0.0160449,0.00565111,-3.05678e-05,-0.000183089,-0.00946567,-0.00498086,-0.0057111,-0.0080295,0.0164264,0.0146177,27.56666565,23.4375,1194,199.25,22,61.29338074,492.5,74.5,415,74.5,9.522916794,64.45329285,165.1486969,32.54999924,17.77499962,14.77499962,26.91666794,23.4375,126.5,20260.5,3.21875001975,2.5779167215,1,1,1,Good,1,1,0,0
0,0,-0.0171375,0.00691196,0.000680448,4.33332e-05,-0.00808763,-0.00297763,-0.0061474,-0.00896147,0.0134952,0.0192381,27.96250153,24.00833321,1295.5,194.5,15.25,67.97976685,552.75,65.5,517,65.5,9.412500381,65.82167053,158.7006073,32.70000076,18.39999962,14.30000114,27.42083359,24.00833321,24.25,20504.1666666667,3.43958334133333,2.66500004125,1,1,1,Bad,1,1,0,2
0,0,-0.0169712,0.00567149,0.000144225,0.00112594,-0.0083329,-0.00391398,-0.00767197,-0.0100986,0.0101951,0.0110413,27.86249924,23.50416565,1114.25,168.75,22.25,63.91530609,455.25,75.5,418.75,75.5,9.59375,64.49623108,175.6839752,32.82500076,17.95000076,14.875,27.35416603,23.50416565,100,20085.5625,3.31041667858333,2.58833334858333,1,1,1,Good,1,1,0,0
0,0,-0.0164158,0.00606153,-0.00123747,0.000960854,-0.00876602,-0.00272656,-0.00818193,-0.00837066,0.0130721,0.0141539,28.42916679,24.07916641,1326,205,43.5,46.9361496,461.75,146.5,374,153.25,8.037499428,60.31858826,173.978775,32.79999924,19.47500038,13.32499886,27.70833397,24.27499962,18.25,20179.0625,4.41666666675,2.79125001016667,2,1,1,Bad,1,1,NA,0
0,0,-0.0171676,0.0061371,0.00297522,0.00287083,-0.0110493,-0.00421476,-0.00955725,-0.00999078,0.0107668,0.0207032,27.59583282,23.46249962,1227.75,202.5,25.5,56.23003769,497.75,92.5,401.75,92.5,9.054166794,63.76094055,165.9421692,32.34999847,18.15000153,14.19999981,26.95833397,23.46249962,102.25,20192.5625,3.34583334125,2.62395834925,1,1,1,Good,1,1,0,0
0,0,-0.0176014,0.00505644,0.00132099,-0.000397584,-0.00716251,-0.00540322,-0.00683067,-0.0110638,0.0139707,0.0186496,26.05833435,23.8125,1845.25,247.75,67.5,44.00200653,689.5,229.5,631.25,249,6.974999905,72.2815094,96.62084198,29.625,19.97500038,9.649999619,25.62083435,24.26250076,256,19834.625,4.38958326966667,2.537708342,1,1,1,Good,1,1,1,0
0,0,-0.0175188,0.00463563,0.000867844,0.00517893,-0.00684865,-0.00337039,-0.00811404,-0.00668668,0.00861876,0.0320913,27.39166641,23.96666718,1453.25,229.5,67.75,35.97476959,454,225.25,369.25,257,10.64583397,73.67337799,141.9150696,32.90000153,18.45000076,14.44999886,26.51666641,24.30416679,106.25,18995.5625,2.41458334525,2.35229168333333,2,2,1,Good,1,1,0,1
0,0,-0.0164802,0.00591354,-0.000401399,0.00262564,-0.00837414,-0.0040667,-0.00722115,-0.00788958,0.00974089,0.0117879,27.40416718,22.4375,1414,237,19.75,71.09236145,626.25,79.75,609.25,79.75,8.789583206,60.51428986,203.464447,31.77499962,17.25,14.52499962,27.33333206,22.4375,54.75,18477.3541666667,2.64791661508333,2.47625000283333,1,1,1,Good,1,1,0,0
0,1,-0.0126116,0.00776581,0.00100945,0.00020329,-0.0128941,0.000307011,-0.00384999,-0.000945486,-0.000693452,-0.00247515,28.88333321,16.20000076,749.75,158.25,14,75.05227661,321.75,55.5,281,56,14.03750038,50.0892601,520.0839844,36.02500153,8,28.02499962,28.31666565,17.94583511,227.25,17551.7708333333,1.97499998425,2.01270830641667,1,1,1,Bad,1,1,0,0
0,0,-0.0108154,0.00930641,-0.00206583,-0.00570373,-0.00553619,0.00311492,-0.00332843,-0.00376105,-0.00281104,-0.0315528,21.93333435,19.77499962,1383.75,245,18,77.54553986,630,66,417.5,149.5,9.922916412,71.13276672,87.34747314,28.04999924,14.10000038,13.95000076,21.08333397,20.27083397,1043.25,20398.8958333333,2.42708328366667,1.95479165525,2,1,1,Good,1,1,NA,0
0,0,-0.0140885,0.00770664,-8.11881e-05,0.00193787,-0.0142649,-0.00399044,-0.00719613,-0.00367186,0.000402095,0.00460514,27.46666718,19.69583321,1501.75,281.75,56.75,52.65018463,643,190.5,359,238.25,8.729166985,50.89894104,323.4319153,32.25,15.10000038,17.14999962,26.17499924,20.61249924,31.75,16782.25,2.84166669858333,2.52791666991667,1,1,1,Good,1,1,0,0
0,0,-0.0179758,0.0054973,0.000285164,0.002772,-0.00691273,-0.00510782,-0.00671137,-0.00896059,0.011523,0.0150396,27.37916565,22.64583206,1442.25,235.5,18.5,71.7821579,629,82.25,624.5,82.25,10.38125038,65.2908783,195.9025879,32.20000076,16.29999924,15.90000153,27.37083435,22.64583206,29.75,19386.2291666667,2.25833335525,2.46770832941667,1,1,1,Good,1,1,0,0
0,0,-0.0165398,0.00651072,0.00106786,0.000606852,-0.00590795,-0.00285626,-0.00335961,-0.0117563,0.0066076,0.00800805,21.62916565,20.5625,2138.25,318.25,50.25,46.93810272,842.25,220,522,280.5,9.639583588,83.82246399,45.23117447,26.54999924,15.05000019,11.5,21.3125,20.85833359,1034.5,17352.0208333333,1.76666665075,2.16458334533333,3,2,4,Good,1,1,0,0
0,0,-0.0149248,0.00685637,7.24832e-05,0.000123955,-0.0139878,-0.0015581,-0.00293462,-0.00334462,0.00155929,0.0025378,27.13333321,19.02083206,1337.5,285.75,28.5,68.27825165,632.25,114.75,407,147.75,9.991666794,52.72689819,339.5421753,32.52500153,13.57500076,18.94999886,26.65416718,20.02083206,89.25,17281.2083333333,2.23333326975,2.44666667775,1,1,1,Good,1,1,0,0
0,0,-0.014251,0.00792303,-0.00173864,-0.000925669,-0.0048486,-0.0024034,-0.00256462,-0.00601147,0.00423701,-0.00218463,26.70833206,24.74166679,3371,439.75,83,42.70489502,1200,378.5,464,897,9.147916794,77.03601074,78.89143372,32.02500153,20.15000153,11.87499905,25.70000076,25.96666718,191.5,19204.5416666667,2.22499999416667,2.75812498725,2,2,1,Good,1,1,0,0
0,0,-0.0130111,0.00777952,-0.00105256,-0.00266275,-0.00451347,0.00131178,-0.00279587,-0.00630564,0.00139821,-0.0152217,27.14583206,25.17916679,3035.25,387.5,98,35.84553146,1041,380.5,639.25,680.25,8.860416412,77.89454651,78.33312988,32.02500153,20.64999962,11.375,25.96666718,26.05000114,100.5,19181.5208333333,2.23541663091667,2.79249997933333,1,1,1,Good,1,1,0,0
0,0,-0.0139545,0.00663251,0.000882081,-0.00272716,-0.00544553,-0.000332362,-0.00439436,-0.00546482,0.00390781,-0.00786389,26.78333282,24.82083321,3388,449.75,100.5,42.71884155,1214.5,400,493.5,818.75,9.172916412,77.08334351,78.44866943,32.125,20.22500038,11.89999866,25.77916718,25.87916756,178,19214.0208333333,2.22499999416667,2.76854167366667,2,2,1,Good,1,1,NA,0
0,0,-0.0118783,0.00754979,-0.00227504,-0.00417648,-0.0070219,0.00130385,-0.00408119,-0.00691667,0.00239152,-0.0203394,27.59583282,25.68333435,2692.5,361.75,45,53.48522186,1036,182.75,293.25,629.25,8.535416603,74.38357544,75.11885071,32.75,21.27499962,11.47500038,26.49583435,27.17916679,52.25,19263.8541666667,2.33125001183333,2.79854170491667,3,2,1,Good,1,1,0,0
0,0,-0.010072,0.0089101,-0.00162843,-0.00472738,-0.00514115,0.00318356,-0.001047,-0.00413387,-0.00265422,-0.0324845,27.58750153,25.70000076,2666.5,349,48.5,53.07452393,1023.75,182,271.5,645.25,8.418750763,73.84867096,74.3142395,32.70000076,21.29999924,11.40000153,26.67083359,27.14999962,43.75,19433.375,2.3229166765,2.80208335308333,3,2,1,Good,1,1,0,0
0,0,-0.0162177,0.006382,0.000564362,0.000919227,-0.0094237,-0.00473278,-0.00820916,-0.00953268,0.010538,0.0192955,26.52500153,21.69583321,1428.5,219,24.75,63.27019501,570.5,103.75,564.25,103.75,10.23750019,64.89768982,199.9024353,31.54999924,15.77499962,15.77499962,26.07500076,21.69583321,192,19718.3541666667,2.06458334125,2.33624999716667,1,1,1,Good,1,1,0,0
0,0,-0.0105591,0.00776032,-0.00115362,-0.00422658,-0.00660552,0.00326213,-0.000177794,-0.00496054,-0.00502299,-0.028926,25.39583397,23.53750038,2053,369.75,14,78.54195404,952.5,53.75,305.25,228.75,9.372916222,74.53726959,73.58876801,31.29999924,18.72500038,12.57500076,24.06666565,24.35000038,465.25,20265.8958333333,2.84791669241667,2.49291664358333,1,1,1,Good,1,1,0,0
0,0,-0.0102811,0.00870538,-0.00260399,-0.00443524,-0.00551641,0.00404954,-0.000406436,-0.00501246,-0.0047159,-0.0317973,27.50833321,25.65833282,2161.25,334.75,6.75,65.44988251,884.5,72.25,218.5,423.75,6.935416698,70.59091187,72.02358246,31.84999847,22.02499962,9.824998856,26.28749847,27.02499962,56,20059.2083333333,3.14583331358333,2.74354171758333,1,1,1,Good,1,1,NA,0
0,0,-0.0103122,0.008475,-0.00467854,-0.0067801,-0.00449224,0.00463589,0.00291686,-0.00572974,-0.00401909,-0.0338877,26.82500076,24.75833511,2125.5,475.25,3,92.32680511,1128.25,20,325,609,11.35208321,75.17954254,82.29957581,33.92499924,18.82500076,15.09999943,25.16250038,25.87916565,271.75,20181.9791666667,3.21250003591667,2.62458326408333,1,1,1,Good,1,1,0,1
0,0,-0.0132013,0.00945954,-0.0013498,-0.00334627,-0.00521002,0.00195766,-0.0027933,-0.00712706,-0.00289634,-0.019707,26.82500076,24.75833511,2125.5,475.25,3,92.32680511,1128.25,20,325,609,11.35208321,75.17954254,82.29957581,33.92499924,18.82500076,15.09999943,25.16250038,25.87916565,271.75,20181.9791666667,3.21250003591667,2.62458326408333,1,1,1,Good,1,1,0,2
0,0,-0.0154587,0.00714327,-0.00308156,-0.0035822,0.0137049,0.00604816,-0.000399479,-0.00233865,0.00528339,0.0139175,24.97083282,23.23333359,3164.25,497.5,51.5,61.09603119,1243.75,200,673,912.5,11.23958397,77.11722565,69.37467957,31.67499924,17.10000038,14.57499981,23.51666641,24.01666641,519.75,19370.1041666667,2.2354166805,2.5304166675,2,2,1,Good,1,1,0,1
0,0,-0.0126128,0.00953976,-0.00337862,-0.0039575,-0.00355435,0.00342175,-0.00144531,-0.00496713,-0.00227846,-0.0278105,27.66250038,25.53750038,1969,407.75,4,90.00383759,1022.25,20.25,300.25,532.25,11.49166679,75.10902405,84.89414978,34.90000153,19.60000038,15.30000019,25.94583321,26.75416565,159.5,20158,3.08958329758333,2.704374989,1,1,1,Good,1,1,NA,1
0,0,-0.0104054,0.00629706,-0.00495899,-0.00633777,0.00515426,0.00180006,0.000529029,-0.00831286,-0.00512174,-0.0262757,27.15833282,25.05416679,1951.5,386.5,3,88.24713898,1008.75,18.5,301.75,519.25,11.21666718,74.90249634,83.91901398,34.20000076,19.22499847,14.97500038,25.47916794,26.21249962,228.25,20259.2916666667,3.01249996825,2.65000003575,1,1,1,Good,1,1,0,1
0,0,-0.0120178,0.00879548,-0.00322241,-0.0025662,-0.00657812,0.00378118,-0.00345102,-0.0077269,-0.0014848,-0.0214204,27.60833359,25.46666718,1896,379.75,3,90.50365448,989.25,13.25,301.75,482.75,11.27916718,74.82027435,85.34827423,34.75,19.67499924,15.07499981,25.87083435,26.68333435,175.5,20245.0833333333,3.04791671041667,2.69000005725,1,1,1,Good,1,1,0,0
0,0,-0.00970596,0.00809875,-0.00163418,-0.00445618,-0.00838733,0.00268458,0.000280754,-0.0016478,-0.0043041,-0.0265333,24.80416679,22.68333435,1806.75,354,3,95.82348633,975.75,14.5,236,105.5,11.70625019,74.32658386,84.30142212,31.60000038,15.85000038,15.75,23.47916603,22.96249962,652.5,20156.9791666667,2.15624999,2.24583334708333,1,1,1,Good,1,1,0,0
0,0,-0.0102267,0.00825416,-0.00136246,-0.00479141,-0.00878835,0.00363238,-4.0749e-05,-0.0047934,-0.00381758,-0.025399,24.80416679,22.68333435,1806.75,354,3,95.82348633,975.75,14.5,236,105.5,11.70625019,74.32658386,84.30142212,31.60000038,15.85000038,15.75,23.47916603,22.96249962,652.5,20156.9791666667,2.15624999,2.24583334708333,1,1,1,Good,1,1,0,0
0,0,-0.0093551,0.00904253,-0.00168385,-0.00435182,-0.00652151,0.00274674,-0.00206314,-0.00510583,-0.00299114,-0.0257288,24.80416679,22.68333435,1806.75,354,3,95.82348633,975.75,14.5,236,105.5,11.70625019,74.32658386,84.30142212,31.60000038,15.85000038,15.75,23.47916603,22.96249962,652.5,20156.9791666667,2.15624999,2.24583334708333,1,1,1,Good,1,1,0,0
0,0,-0.0101057,0.00799044,-0.000875919,-0.00512045,-0.00577966,0.00317412,-0.000564635,-0.00678431,-0.00486575,-0.0256653,28.14999962,26.29583359,1762,368.75,2.75,95.20230103,940,17.75,214.25,231,10.35000038,73.27642822,80.1663208,33.72499847,19.60000038,14.12499905,27.07499886,26.41250038,28.5,19789.2083333333,2.466666639,2.686666727,1,1,1,Good,1,1,0,0
0,0,-0.0166026,0.00591813,0.00125172,0.00247154,-0.00753235,-0.00638918,-0.00747792,-0.0101805,0.0132561,0.022324,27.77916718,23.33333206,1031.75,159,25.25,54.69141006,369.25,96,290,107.25,8.866666794,62.22288513,179.5477905,32.59999847,18.34999847,14.24999905,26.25,23.57083321,152,19904.1875,3.68541663891667,2.62187500783333,1,1,1,Good,1,1,0,0
0,1,-0.0101481,0.00867361,-0.00277168,-0.00543439,-0.00775265,0.00174557,0.0023661,-0.00502247,-0.00473072,-0.0249935,27.625,25.65833282,1864.75,381.5,2,96.92282867,971.75,12,216.25,360.25,10.85000038,74.57034302,80.52445221,33.84999847,19.29999924,14.55000114,25.94166565,26.21666718,32.75,18360.5625,2.19791669633333,2.60374997058333,1,1,1,Good,1,1,NA,0
0,1,-0.0102076,0.0081058,-0.00152303,-0.00463117,-0.00486193,0.00342646,-0.00167675,-0.00630812,-0.00366093,-0.0245162,27.60833359,25.42083359,1873,382.5,1.5,98.51480103,995.25,9.25,214.25,387.25,11.10416603,75.41051483,87.83758545,33.75,19.02499962,14.72500038,25.84166718,26.25,66,19453.25,2.43958333141667,2.58562499283333,1,1,1,Good,1,1,0,0
0,0,-0.0116162,0.00631489,-0.0016749,-0.0022076,-0.010674,0.00197176,-0.000868348,-0.00241372,-0.00260254,-0.0130777,26.59583282,24.19583321,1744.75,320.75,5,92.8614502,914.25,19,275.25,230.75,12.68333435,72.99784851,96.77041626,34.15000153,16.77499962,17.375,24.81666565,24.55416679,269.5,19526.6041666667,1.649999996,2.423333327,1,1,1,Good,1,1,0,0
0,0,-0.00993255,0.00787184,-0.00181316,-0.00401105,-0.00757188,0.00185958,-0.000971431,-0.00841957,-0.00181803,-0.0276144,25.54166603,23.1875,1579,299.5,2.75,95.39123535,845.25,12.5,224.75,35,11.98750019,74.11133575,92.32681274,32.52500153,16.35000038,16.17499924,24.12083244,23.42916679,597.25,20265.4583333333,1.78750003375,2.23791669816667,1,1,1,Good,1,1,0,0
0,0,-0.0110132,0.0090516,-0.000356108,-0.00371099,-0.00692184,0.00259361,0.00125575,-0.00484242,-0.00177424,-0.0232023,26.77083206,24.28333282,1598.5,300.75,3,94.04608154,845.75,14,240.75,38.5,12.14166641,73.03292084,98.06976318,33.90000153,17.27499962,16.625,25.20833397,24.49583435,345.75,19965.7291666667,1.643749992,2.38291664916667,1,1,1,Good,1,1,0,0
0,1,-0.00933542,0.00818852,-0.000834727,-0.00625917,-0.00750299,0.00288062,0.00122107,-0.00606876,-0.00365147,-0.0262446,25.19166565,23.01666641,2006.5,414.5,2,97.13824463,1048.5,10,269.75,385.5,11.26458359,73.86633301,88.00000763,31.85000038,16.60000038,15.25,23.39583397,23.37916565,459.75,20208.2083333333,2.03333332141667,2.29708331816667,1,1,1,Good,1,1,NA,0
0,0,-0.0105443,0.0083625,-0.00238486,-0.00389632,-0.00754082,0.00362644,-0.00159546,-0.00271751,-0.00146732,-0.0280037,25.19166565,23.01666641,2006.5,414.5,2,97.13824463,1048.5,10,269.75,385.5,11.26458359,73.86633301,88.00000763,31.85000038,16.60000038,15.25,23.39583397,23.37916565,459.75,20208.2083333333,2.03333332141667,2.29708331816667,1,1,1,Good,1,1,0,0
0,1,-0.00901701,0.00795889,-0.00245151,-0.00787563,-0.00690998,0.00429584,-0.000307006,-0.00640386,-0.00528984,-0.0299515,29.57916641,27.29999924,1559.25,340.75,2.5,98.86134338,838.75,11.75,273.5,365.25,10.64791679,74.85462952,93.35861206,35.82500076,21.60000038,14.22500038,27.70416641,28.57500076,36.5,20926.0833333333,2.37500000016667,2.62520835808333,1,1,1,Good,1,1,0,0
0,0,-0.0107289,0.0067769,-0.0024908,-0.0033851,-0.00779658,0.00231102,0.00047493,-0.00497814,0.000967589,-0.029455,28.46666718,24.78749847,1567.25,222,42,46.3317337,602.25,161.5,411,321.5,10.13333321,68.93423462,156.252533,34.40000153,19.70000076,14.70000076,26.85833359,27.74166679,16,19729.6875,1.84374999983333,2.7543750405,1,1,1,Good,1,1,0,0
0,0,-0.0104883,0.00834057,-0.00128167,-0.00520909,-0.00851166,0.00185574,-0.00150818,-0.00526529,-0.00144947,-0.024945,28.46666718,24.78749847,1567.25,222,42,46.3317337,602.25,161.5,411,321.5,10.13333321,68.93423462,156.252533,34.40000153,19.70000076,14.70000076,26.85833359,27.74166679,16,19729.6875,1.84374999983333,2.7543750405,1,1,1,Good,1,1,NA,0
0,0,-0.0121487,0.00741705,-0.00268505,-0.00405705,-0.00913175,0.0034291,-0.00152703,-0.00627199,-0.00156092,-0.0193501,27.45833397,23.97500038,1338.75,203.5,31.5,55.47384644,523,115,313.75,200.5,10.71041679,70.46446228,147.0193024,33.95000076,18.75,15.20000076,26.72500038,25.72916794,191.75,19732.875,1.64791666458333,2.6131249865,1,1,3,Good,1,1,0,0
0,0,-0.00935062,0.00705944,-0.000829967,-0.00244042,-0.00765945,0.00513603,0.00156518,-0.0045252,-0.00554781,-0.0284943,26.80833435,23.17083359,1285.75,196.5,22.5,62.34207153,545.5,85,350.25,136.75,11.33749962,68.60757446,143.991745,33.5,16.97500038,16.52499962,25.70416641,25.35416603,430.75,19590.0208333333,1.90833333141667,2.33791661258333,3,2,1,Good,1,1,0,0
0,0,-0.0100044,0.00784984,-0.00211952,-0.0025519,-0.00976832,0.0041234,-0.000794768,-0.00562514,-0.00253795,-0.0217782,27.97500038,24.37916756,1330.75,212,29.25,57.37483215,531.75,110.75,318.25,186.25,11.04791641,70.37194824,149.5602417,34.59999847,18.89999962,15.69999981,27.33333206,26.21666718,141.5,19822.6458333333,1.568749984,2.62937500091667,1,1,2,Good,1,1,0,0
0,0,-0.0113122,0.00909676,-0.00103258,-0.00194524,-0.00809315,0.0040679,-0.00286921,-0.00614019,-0.00301894,-0.0233679,27.37916565,24.49583435,1577.75,261.75,30.75,66.16465759,700.5,112,398,213.75,11.7458334,74.58122253,122.1968536,34.40000153,18.64999962,15.75,26.76250076,26.17499924,130.5,19984.8958333333,1.33958334725,2.57500000783333,1,1,2,Good,1,1,0,0
0,0,-0.0115829,0.00772014,-0.00166086,-0.00182386,-0.00788737,0.00178721,-0.00118462,-0.00624312,-0.00156544,-0.0181028,27.37916565,24.49583435,1577.75,261.75,30.75,66.16465759,700.5,112,398,213.75,11.7458334,74.58122253,122.1968536,34.40000153,18.64999962,15.75,26.76250076,26.17499924,130.5,19984.8958333333,1.33958334725,2.57500000783333,1,1,2,Good,1,1,0,0
0,0,-0.0117525,0.00662912,0.00161943,0.00150122,-0.00595888,-0.000788989,-0.00327999,-0.00418669,0.00629152,0.00184943,27.38750076,25.67916679,1873.75,243.5,59.5,43.44883728,656.25,200.75,630.5,286,6.318749905,74.34049988,74.91894531,30.875,22.375,8.5,27.16250038,26.09166718,95.25,19472.6041666667,4.56874994433333,2.74583333741667,1,1,1,Good,1,1,0,0
0,0,-0.0109737,0.00751809,-0.000383902,-0.00159226,-0.00830027,0.00171221,-0.0021415,-0.00404778,0.000302341,-0.0177822,27.88750076,24.49583244,1326.25,216,30.25,60.67650604,542.75,106.25,330,166.75,10.9104166,71.30991364,141.9701538,34.45000076,19.15000153,15.30000019,27.33333206,26.27500153,58,19875.0208333333,1.45624999208333,2.673958401,1,1,3,Good,1,1,0,0
0,0,-0.0113624,0.00899788,-0.00302721,-0.00478943,0.0025596,0.0062126,-0.000634923,-0.00395984,-0.000906319,-0.031516,27.20416641,25.70833397,3108.5,520.25,15.25,69.00816345,1368.25,77.25,553,1016,9.214583397,74.31115723,63.56677246,33.15000153,20.75,12.39999962,25.74583435,26.67083359,89.25,19198.125,1.37500000008333,2.81020834058333,3,2,1,Good,1,1,0,0
0,0,-0.0133338,0.00788826,-0.00186521,-0.00192728,0.00124117,0.00420536,-0.00297426,-0.00798748,-0.00214289,-0.0248786,28.12083435,26.41250038,1936,364,9,77.73459625,927.25,56.5,203,706.25,9.4375,76.88452148,70.22438049,33.95000076,21.67500114,12.27499962,26.45000076,27.57083321,40.25,19185.3958333333,1.39791667466667,2.84291666758333,2,2,1,Good,1,1,0,0
0,0,-0.0134151,0.00785649,-0.00127989,-0.00314128,-0.00139658,0.00444231,-0.000862904,-0.00537837,0.00394129,-0.0159957,28.25,26.45416641,1892.75,348.75,5.5,78.04473114,880.25,31.5,210.25,665,8.875,79.41886902,71.24511719,33.375,22.20000076,11.17500019,26.54583359,27.61666679,13.5,19306.875,1.58750002591667,2.87208334608333,2,2,1,Good,1,1,0,0
0,0,-0.0123683,0.00840108,-0.00139196,-0.00129513,-0.00324016,0.0013652,-0.0021869,-0.00616816,-0.000150715,-0.0164403,25.41250038,23.70416641,2891.75,456.25,45.75,58.68732834,1190.75,159.75,545.5,871.5,9.337499619,76.85231018,67.98527527,30.82500076,18.67499924,12.14999962,24.03333282,24.58333206,413,19024.0416666667,2.10833333933333,2.65958333008333,1,2,1,Good,1,1,0,0
0,0,-0.0146397,0.00830229,-0.00195283,-0.00250025,-0.00469622,0.00117512,-0.00544962,-0.00571175,0.00776444,-0.00444971,28.36249924,26.6875,1802.25,342.25,6,78.42986298,838.5,42,186.75,698.25,9.333333015,78.92971802,67.01455688,33.875,22.04999924,11.82500076,26.78749847,27.82916641,16,19187.25,1.64166665066667,2.8556250335,1,2,1,Good,1,1,0,1
0,0,-0.01275,0.00742793,-0.00140576,-0.00392303,-0.000835899,0.00483935,-0.000606386,-0.00526298,0.000533611,-0.0223026,28.375,26.71249962,1678.75,306,2.75,77.590065,790,42.75,178,625.75,9.268749237,80.07652283,66.29753113,33.70000076,22.125,11.57500076,26.80416679,27.84583282,28.5,19047.125,1.63958331933333,2.84645835558333,1,2,1,Good,1,1,0,0
0,0,-0.0136721,0.00731415,-0.00188138,-0.00254999,-0.00202129,0.00145007,-0.0022014,-0.00873669,0.00264321,-0.0165346,27.80416679,26.11249924,2314.75,386.75,23,71.80768585,998,83.25,240,825,6.650000572,74.09592438,68.77084351,31.67500114,22.70000076,8.975000381,26.14999962,27.10833359,28.25,19044.0625,1.62916668266667,2.87791663408333,2,1,1,Good,1,1,0,0
0,0,-0.0141092,0.00754626,-0.00194919,-0.00241524,0.001043,0.00360541,-0.00218513,-0.00704087,-0.00100538,-0.0175951,27.61249924,26.07083321,2455.75,433.25,20.75,69.14938354,1068.75,93.25,415.25,874,6.495833397,76.19898987,62.31358337,31.25,22.72500038,8.524999619,26.125,26.92499924,30.75,19249.2916666667,1.54791667075,2.87625002858333,2,2,1,Good,1,1,0,1
