Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
12S047801.SW,Swarts_etal_2017,PI_484482:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
12S048001.SW,Swarts_etal_2017,PI_484482:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
12S048201.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
12S048501.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
12S048601.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
12S048901.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
12S049501.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
12S049601.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA
12S050101.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA
12S050201.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA
12S050801.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA
12S050901.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA
12S051201.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
12S051601.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
12S051801.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
12S051901.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
12S052201.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
12S052601.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833333,1400,NA,NA,NA,NA
12S053001.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833333,1400,NA,NA,NA,NA
12S053201.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833333,1400,NA,NA,NA,NA
12S053501.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833333,1400,NA,NA,NA,NA
12S053601.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833333,1400,NA,NA,NA,NA
13S000206.SW,Swarts_etal_2017,ZM04-026:Yoeme,US - Desert SW,Landrace,Unknown,Unknown,33.37,-111.96,375,64.25769384,66.14558765,226.8867937,7.63E-02
13S001004.SW,Swarts_etal_2017,ZM04-030:Yuman_Yellow,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,63.25777008,62.78312104,219.1471419,-3.83E-02
13S001403.SW,Swarts_etal_2017,ZM04-017:Gila_River,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S001701.SW,Swarts_etal_2017,ZM04-021:Mohave,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S001806.SW,Swarts_etal_2017,ZM02-102:Hopi_Greasy_Head,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,66.65825439,68.76726224,209.2485587,0.220363616
13S001901.SW,Swarts_etal_2017,ZM04-013:Chemehuevi,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S002301.SW,Swarts_etal_2017,ZM02-163:Nambe_White,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1829,NA,NA,NA,NA
13S002401.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,NA,NA,NA,NA
13S002402.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,NA,NA,NA,NA
13S002406.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,NA,NA,NA,NA
13S002704.SW,Swarts_etal_2017,ZM02-130:Velarde_Azul_y_Blanco,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S002707.SW,Swarts_etal_2017,ZM02-130:Velarde_Azul_y_Blanco,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S002804.SW,Swarts_etal_2017,ZM02-109:Havasupai_White,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,67.95751244,69.81680717,223.523451,0.204266639
13S002806.SW,Swarts_etal_2017,ZM02-109:Havasupai_White,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA
13S002807.SW,Swarts_etal_2017,ZM02-109:Havasupai_White,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA
13S003101.SW,Swarts_etal_2017,ZM02-073:Jemez_White,US - Puebloan (East),Landrace,Unknown,Unknown,35.6361,-106.8006,2016,NA,NA,NA,NA
13S003205.SW,Swarts_etal_2017,ZM02-177:Navajo_Red_Corn,US - Athabaskan,Landrace,Unknown,Unknown,36.4734,-108.4114,1491,68.13608068,70.04321137,252.2478852,-9.76E-02
13S003206.SW,Swarts_etal_2017,ZM02-177:Navajo_Red_Corn,US - Athabaskan,Landrace,Unknown,Unknown,36.4734,-108.4114,1491,NA,NA,NA,NA
13S003507.SW,Swarts_etal_2017,ZM02-100:Taos_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,36.4047,-105.5745,2286,NA,NA,NA,NA
13S003601.SW,Swarts_etal_2017,ZM02-151:Navajo_White,US - Athabaskan,Landrace,Unknown,Unknown,36.08,-110.67,1850,65.38197844,65.82782303,189.3552562,0.135408351
13S003604.SW,Swarts_etal_2017,ZM02-151:Navajo_White,US - Athabaskan,Landrace,Unknown,Unknown,36.08,-110.67,1850,NA,NA,NA,NA
13S003901.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,NA,NA,NA,NA
13S003904.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,NA,NA,NA,NA
13S003905.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,NA,NA,NA,NA
13S004005.SW,Swarts_etal_2017,ZM08-002:Tarahumara_Palomitas,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S004601.SW,Swarts_etal_2017,ZM03-002:Duncan_Dent,US - Puebloan (East),Landrace,Unknown,Unknown,35.09205,-106.5756,1510,NA,NA,NA,NA
13S004902.SW,Swarts_etal_2017,ZM02-110:Apache_Red,US - Athabaskan,Landrace,Unknown,Unknown,NM,NM,NA,63.64802215,65.67361119,231.3210033,-0.119767036
13S005002.SW,Swarts_etal_2017,ZM02-104:Hopi_Chinmark,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S005005.SW,Swarts_etal_2017,ZM02-104:Hopi_Chinmark,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S005304.SW,Swarts_etal_2017,ZM02-182:Santo_Domingo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,67.69198263,68.85259516,254.4123701,9.52E-03
13S005306.SW,Swarts_etal_2017,ZM02-182:Santo_Domingo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,66.36203603,68.66175922,233.8229957,-0.110019462
13S005310.SW,Swarts_etal_2017,ZM02-182:Santo_Domingo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,NA,NA,NA,NA
13S005401.SW,Swarts_etal_2017,ZM02-114:Santo_Domingo_Posole,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,NA,NA,NA,NA
13S005405.SW,Swarts_etal_2017,ZM02-114:Santo_Domingo_Posole,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,67.46485587,69.39097797,256.3585093,-1.08E-02
13S005407.SW,Swarts_etal_2017,ZM02-114:Santo_Domingo_Posole,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,NA,NA,NA,NA
13S005703.SW,Swarts_etal_2017,ZM02-141:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,66.04590785,66.59204046,240.2549108,0.157425189
13S005704.SW,Swarts_etal_2017,ZM02-141:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S005705.SW,Swarts_etal_2017,ZM02-141:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S006102.SW,Swarts_etal_2017,ZM02-154:Navajo_Blue,US - Athabaskan,Landrace,Unknown,Unknown,36,-110.67,1850,NA,NA,NA,NA
13S006103.SW,Swarts_etal_2017,ZM02-154:Navajo_Blue,US - Athabaskan,Landrace,Unknown,Unknown,36,-110.67,1850,NA,NA,NA,NA
13S006202.SW,Swarts_etal_2017,ZM02-186:Hopi_Blue,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S006401.SW,Swarts_etal_2017,ZM02-146:Hopi_Kokoma,US - Puebloan (West),Landrace,Unknown,Unknown,36,-110,1737,NA,NA,NA,NA
13S006403.SW,Swarts_etal_2017,ZM02-146:Hopi_Kokoma,US - Puebloan (West),Landrace,Unknown,Unknown,36,-110,1737,68.67736838,67.29282655,203.2672597,6.61E-02
13S006405.SW,Swarts_etal_2017,ZM02-146:Hopi_Kokoma,US - Puebloan (West),Landrace,Unknown,Unknown,36,-110,1737,NA,NA,NA,NA
13S006701.SW,Swarts_etal_2017,ZM08-009:Palomero_de_Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
13S007201.SW,Swarts_etal_2017,ZM01-009:Gila_Pima_Aal_Hun,US - Desert SW,Landrace,Unknown,Unknown,33.04,-112.02,396,NA,NA,NA,NA
13S007208.SW,Swarts_etal_2017,ZM01-009:Gila_Pima_Aal_Hun,US - Desert SW,Landrace,Unknown,Unknown,33.04,-112.02,396,NA,NA,NA,NA
13S007210.SW,Swarts_etal_2017,ZM01-009:Gila_Pima_Aal_Hun,US - Desert SW,Landrace,Unknown,Unknown,33.04,-112.02,396,63.57824915,62.95815448,215.5232827,2.13E-02
13S007503.SW,Swarts_etal_2017,ZM02-149:Hopi_Mix,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S007505.SW,Swarts_etal_2017,ZM02-149:Hopi_Mix,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S007602.SW,Swarts_etal_2017,ZM08-007:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S007605.SW,Swarts_etal_2017,ZM08-007:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,66.35642545,67.85556083,215.3518671,8.95E-02
13S007609.SW,Swarts_etal_2017,ZM08-007:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S007903.SW,Swarts_etal_2017,ZM08-001A:Cochiti,US - Puebloan (East),Landrace,Unknown,Unknown,35.608,-106.347,1606,NA,NA,NA,NA
13S008003.SW,Swarts_etal_2017,ZM02-132:Rio_Lucio_Concho,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,2286,NA,NA,NA,NA
13S008301.SW,Swarts_etal_2017,ZM02-171:San_Felipe_Red/Chinmark,US - Puebloan (East),Landrace,Unknown,Unknown,35.434,-106.446,1585,NA,NA,NA,NA
13S008304.SW,Swarts_etal_2017,ZM02-171:San_Felipe_Red/Chinmark,US - Puebloan (East),Landrace,Unknown,Unknown,35.434,-106.446,1585,NA,NA,NA,NA
13S008306.SW,Swarts_etal_2017,ZM02-171:San_Felipe_Red/Chinmark,US - Puebloan (East),Landrace,Unknown,Unknown,35.434,-106.446,1585,NA,NA,NA,NA
13S008409.SW,Swarts_etal_2017,ZM02-131:Santo_Domingo_Rainbow,US - Puebloan (East),Landrace,Unknown,Unknown,35.515,-106.365,1585,NA,NA,NA,NA
13S008410.SW,Swarts_etal_2017,ZM02-131:Santo_Domingo_Rainbow,US - Puebloan (East),Landrace,Unknown,Unknown,35.515,-106.365,1585,NA,NA,NA,NA
13S008503.SW,Swarts_etal_2017,ZM02-021:San_Felipe_Pueblo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.4339248,-106.44669,1564,67.9263376,68.46907348,224.5277609,-6.21E-02
13S008507.SW,Swarts_etal_2017,ZM02-021:San_Felipe_Pueblo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.4339248,-106.44669,1564,NA,NA,NA,NA
13S008604.SW,Swarts_etal_2017,ZM08-005:Mayo_Yellow_Chapalote,N. Mexico Low,Landrace,Unknown,Unknown,27.167,-109.03,200,NA,NA,NA,NA
13S008605.SW,Swarts_etal_2017,ZM08-005:Mayo_Yellow_Chapalote,N. Mexico Low,Landrace,Unknown,Unknown,27.167,-109.03,200,NA,NA,NA,NA
13S009002.SW,Swarts_etal_2017,ZM02-045:Acoma_Pueblo_Red,US - Puebloan (East),Landrace,Unknown,Unknown,34.8964,-107.5817,2002,NA,NA,NA,NA
13S009003.SW,Swarts_etal_2017,ZM02-045:Acoma_Pueblo_Red,US - Puebloan (East),Landrace,Unknown,Unknown,34.8964,-107.5817,2002,NA,NA,NA,NA
13S009307.SW,Swarts_etal_2017,ZM01-017:Tohono_Oodham_60-Day,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
13S009310.SW,Swarts_etal_2017,ZM01-017:Tohono_Oodham_60-Day,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
13S009401.SW,Swarts_etal_2017,ZM03-001:Texas_Shoepeg,US - Texas Low,Landrace,Unknown,Unknown,31.77,-97.84,323,NA,NA,NA,NA
13S009403.SW,Swarts_etal_2017,ZM03-001:Texas_Shoepeg,US - Texas Low,Landrace,Unknown,Unknown,31.77,-97.84,323,67.91240438,70.0539946,250.4402167,-0.202327298
13S009701.SW,Swarts_etal_2017,ZM02-162:Zia_Pueblo_Mix,US - Puebloan (East),Landrace,Unknown,Unknown,35.3013,-106.4324,1668,NA,NA,NA,NA
13S009702.SW,Swarts_etal_2017,ZM02-162:Zia_Pueblo_Mix,US - Puebloan (East),Landrace,Unknown,Unknown,35.3013,-106.4324,1668,NA,NA,NA,NA
13S009801.SW,Swarts_etal_2017,ZM15-003:Mountain_Pima_Maiz_Azul,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S009803.SW,Swarts_etal_2017,ZM15-003:Mountain_Pima_Maiz_Azul,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S009809.SW,Swarts_etal_2017,ZM15-003:Mountain_Pima_Maiz_Azul,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S009812.SW,Swarts_etal_2017,ZM15-003:Mountain_Pima_Maiz_Azul,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,67.66921864,71.48491913,247.3416842,0.161399984
13S009901.SW,Swarts_etal_2017,ZM19-012:Pepitillo,N. Mexico High,Landrace,Unknown,Unknown,26.33333,-106.6667,3000,NA,NA,NA,NA
13S009902.SW,Swarts_etal_2017,ZM19-012:Pepitillo,N. Mexico High,Landrace,Unknown,Unknown,26.33333,-106.6667,3000,NA,NA,NA,NA
13S010005.SW,Swarts_etal_2017,ZM06-013:Tarahumara_Maiz_Caliente,N. Mexico Mid,Landrace,Unknown,Unknown,26.35,-107.4,1600,NA,NA,NA,NA
13S010012.SW,Swarts_etal_2017,ZM06-013:Tarahumara_Maiz_Caliente,N. Mexico Mid,Landrace,Unknown,Unknown,26.35,-107.4,1600,NA,NA,NA,NA
13S010302.SW,Swarts_etal_2017,ZM17-009:Tarahumara_Pink_Bola,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S010306.SW,Swarts_etal_2017,ZM17-009:Tarahumara_Pink_Bola,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S010401.SW,Swarts_etal_2017,ZM09-007:Mountain_Pima_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S010404.SW,Swarts_etal_2017,ZM09-007:Mountain_Pima_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,71.12056245,73.46486621,265.1100148,2.86E-03
13S010405.SW,Swarts_etal_2017,ZM09-007:Mountain_Pima_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,69.01271107,72.36133358,261.3885082,-2.33E-03
13S010702.SW,Swarts_etal_2017,ZM19-006:Tepehuan_Maiz_Colorado,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,NA,NA,NA,NA
13S010704.SW,Swarts_etal_2017,ZM19-006:Tepehuan_Maiz_Colorado,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,NA,NA,NA,NA
13S010801.SW,Swarts_etal_2017,ZM15-018:Guarijio_Maiz_Azul,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA
13S010802.SW,Swarts_etal_2017,ZM15-018:Guarijio_Maiz_Azul,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA
13S010803.SW,Swarts_etal_2017,ZM15-018:Guarijio_Maiz_Azul,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,70.27575709,75.60237546,267.9957961,-0.161822133
13S010906.SW,Swarts_etal_2017,ZM06-009:Onaveno,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,NA,NA,NA,NA
13S010907.SW,Swarts_etal_2017,ZM06-009:Onaveno,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,70.59220166,72.50760156,248.6211393,-9.91E-04
13S011002.SW,Swarts_etal_2017,ZM18-009:Mayo_Tuxpeno,N. Mexico Low,Landrace,Unknown,Unknown,26.9,-109.38,92,75.55151523,77.98200935,280.4988922,-0.232521377
13S011008.SW,Swarts_etal_2017,ZM18-009:Mayo_Tuxpeno,N. Mexico Low,Landrace,Unknown,Unknown,26.9,-109.38,92,NA,NA,NA,NA
13S011411.SW,Swarts_etal_2017,ZM04-036:Mayo_Cacabatchi,N. Mexico Low,Landrace,Unknown,Unknown,27.01501,-109,200,71.21919146,74.60227029,269.6126092,0.34290134
13S011412.SW,Swarts_etal_2017,ZM04-036:Mayo_Cacabatchi,N. Mexico Low,Landrace,Unknown,Unknown,27.01501,-109,200,NA,NA,NA,NA
13S011703.SW,Swarts_etal_2017,ZM20-008:Tarahumara,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,66.8393239,68.21486057,242.0116064,-6.40E-02
13S011707.SW,Swarts_etal_2017,ZM20-008:Tarahumara,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,NA,NA,NA,NA
13S011801.SW,Swarts_etal_2017,ZM15-027:Tarahumara_Bofo,N. Mexico High,Landrace,Unknown,Unknown,27.35,-107.5,2190,NA,NA,NA,NA
13S012106.SW,Swarts_etal_2017,ZM22-002:Tepehuan_Maiz_Rosero,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,NA,NA,NA,NA
13S012107.SW,Swarts_etal_2017,ZM22-002:Tepehuan_Maiz_Rosero,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,NA,NA,NA,NA
13S012108.SW,Swarts_etal_2017,ZM22-002:Tepehuan_Maiz_Rosero,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,NA,NA,NA,NA
13S012202.SW,Swarts_etal_2017,ZM06-001:Tarahumara,N. Mexico Mid,Landrace,Unknown,Unknown,27.2,-107.5,1100,NA,NA,NA,NA
13S012203.SW,Swarts_etal_2017,ZM06-001:Tarahumara,N. Mexico Mid,Landrace,Unknown,Unknown,27.2,-107.5,1100,NA,NA,NA,NA
13S012206.SW,Swarts_etal_2017,ZM06-001:Tarahumara,N. Mexico Mid,Landrace,Unknown,Unknown,27.2,-107.5,1100,73.38510206,78.23119686,291.77027,0.160126886
13S012508.SW,Swarts_etal_2017,ZM05-010:Chapalote_Pinole_Maiz,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,71.9151903,73.81491008,277.9236852,-0.126176854
13S012601.SW,Swarts_etal_2017,ZM11-001:Mountain_Pima_Maiz_Ancho,N. Mexico Mid,Landrace,Unknown,Unknown,28.26,-108.28,1590,66.29395515,67.47227629,269.949306,8.63E-03
13S012602.SW,Swarts_etal_2017,ZM11-001:Mountain_Pima_Maiz_Ancho,N. Mexico Mid,Landrace,Unknown,Unknown,28.26,-108.28,1590,NA,NA,NA,NA
13S012608.SW,Swarts_etal_2017,ZM11-001:Mountain_Pima_Maiz_Ancho,N. Mexico Mid,Landrace,Unknown,Unknown,28.26,-108.28,1590,NA,NA,NA,NA
13S012901.SW,Swarts_etal_2017,ZM06-005:Tarahumara_Chomo,N. Mexico Low,Landrace,Unknown,Unknown,26.55,-107.55,550,NA,NA,NA,NA
13S012903.SW,Swarts_etal_2017,ZM06-005:Tarahumara_Chomo,N. Mexico Low,Landrace,Unknown,Unknown,26.55,-107.55,550,71.21179655,75.8148739,280.5367408,0.103207467
13S012905.SW,Swarts_etal_2017,ZM06-005:Tarahumara_Chomo,N. Mexico Low,Landrace,Unknown,Unknown,26.55,-107.55,550,NA,NA,NA,NA
13S013002.SW,Swarts_etal_2017,ZM10-004:Tarahumara_Harinoso_de_Ocho,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S013103.SW,Swarts_etal_2017,ZM17-038:Tarahumara_Golden_Cristalino,N. Mexico High,Landrace,Unknown,Unknown,27.583,-107.78,2100,NA,NA,NA,NA
13S013502.SW,Swarts_etal_2017,ZM21-006:High_Tarahumara,N. Mexico High,Landrace,Unknown,Unknown,26.97,-106.78,2275,NA,NA,NA,NA
13S013504.SW,Swarts_etal_2017,ZM21-006:High_Tarahumara,N. Mexico High,Landrace,Unknown,Unknown,26.97,-106.78,2275,NA,NA,NA,NA
13S013603.SW,Swarts_etal_2017,ZM11-002:Tarahumara_Maiz_Pinto,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S013605.SW,Swarts_etal_2017,ZM11-002:Tarahumara_Maiz_Pinto,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S014002.SW,Swarts_etal_2017,ZM13-017:Apachito_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,29.18525,-108.1295,2408,NA,NA,NA,NA
13S014301.SW,Swarts_etal_2017,ZM21-015:High_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,27.16,-107.58,2100,NA,NA,NA,NA
13S014401.SW,Swarts_etal_2017,ZM22-006:Tarahumara_Serrano,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,66.99403564,69.1493423,261.033391,-8.90E-02
13S014402.SW,Swarts_etal_2017,ZM22-006:Tarahumara_Serrano,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,NA,NA,NA,NA
13S014403.SW,Swarts_etal_2017,ZM22-006:Tarahumara_Serrano,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,NA,NA,NA,NA
13S014704.SW,Swarts_etal_2017,ZM21-008:High_Chihuahua,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,68.15730362,70.81857178,258.8005375,7.43E-02
13S014705.SW,Swarts_etal_2017,ZM21-008:High_Chihuahua,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S014803.SW,Swarts_etal_2017,ZM15-043:Tepehuan_Maiz_Azul,N. Mexico Mid,Landrace,Unknown,Unknown,26.05,-105.517,1500,NA,NA,NA,NA
13S014804.SW,Swarts_etal_2017,ZM15-043:Tepehuan_Maiz_Azul,N. Mexico Mid,Landrace,Unknown,Unknown,26.05,-105.517,1655,74.63520213,79.17933128,271.6094743,-1.50E-02
13S015103.SW,Swarts_etal_2017,ZM09-001:Mayo_Tosabatchi,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,69.70809316,73.65810952,256.9923197,5.95E-02
13S015205.SW,Swarts_etal_2017,ZM13-022:Tarahumara_Apachito,N. Mexico High,Landrace,Unknown,Unknown,27.47,-107.37,2200,NA,NA,NA,NA
13S015301.SW,Swarts_etal_2017,ZM07-001:Reventador,N. Mexico Low,Landrace,Unknown,Unknown,29.42801,-110.385,432,69.57211728,72.51591881,247.4914065,5.87E-02
13S015305.SW,Swarts_etal_2017,ZM07-001:Reventador,N. Mexico Low,Landrace,Unknown,Unknown,29.42801,-110.385,432,70.0926573,72.43601373,257.9270969,4.13E-03
13S015701.SW,Swarts_etal_2017,ZM16-006:Tepehaun_Elote,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,66.15008014,68.92313097,256.7478061,0.102951815
13S015704.SW,Swarts_etal_2017,ZM16-006:Tepehaun_Elote,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,NA,NA,NA,NA
13S015804.SW,Swarts_etal_2017,ZM16-004:Tarahumara_Cusarare,N. Mexico High,Landrace,Unknown,Unknown,27.35,-107.5,2190,NA,NA,NA,NA
